ostan,shahrestan,bakhsh,shahr,fam,pop,m,f,lat,lon
گلستان,آق قلا,مركزئ,آق التين,6017,22020,10965,11055,37.00140875,54.633147895837304
گلستان,آق قلا,مركزئ,شيخ موسي,4203,15651,7861,7790,36.2551147,48.374211
گلستان,آق قلا,مركزئ,گرگان بوئ,7883,29201,14594,14607,36.99702465,54.51534921588403
گلستان,آق قلا,مركزئ,آق قلا,9498,35116,17726,17390,37.0134841,54.4576664
گلستان,کلاله,مركزئ,آق سو,3624,13166,6606,6560,37.349001,48.5601579
گلستان,کلاله,مركزئ,تمران,4853,17832,9026,8806,15.7818651,48.952768
گلستان,کلاله,مركزئ,كنگور,6781,23168,11660,11508,#,#
گلستان,کلاله,مركزئ,کلاله,10346,36176,18089,18087,37.3756726,55.4932947
گلستان,کلاله,پيشكمر,زاوكوه,1877,6397,3216,3181,#,#
گلستان,کلاله,پيشكمر,عرب داغ,3907,14803,7434,7369,37.5092047,55.835280283212626
گلستان,کلاله,پيشكمر,فراغي,1610,5777,2805,2972,37.52670825,55.59396329697988
گلستان,آزادشهر,چشمه ساران,چشمه ساران,3100,9808,5016,4792,34.1700275,48.5462483
گلستان,آزادشهر,چشمه ساران,خرمارودجنوبي,778,2485,1265,1220,37.0463972,55.304556566786616
گلستان,آزادشهر,چشمه ساران,نوده خاندوز,959,2989,1452,1537,37.0763889,55.2625
گلستان,آزادشهر,مركزئ,خرمارودشمالي,4431,14586,7211,7375,37.0551457,55.203296936390736
گلستان,آزادشهر,مركزئ,نظام آباد,4146,15036,7468,7568,35.3576057,57.9713042
گلستان,آزادشهر,مركزئ,آزادشهر,13206,43760,21798,21962,37.0875125,55.1725639
گلستان,آزادشهر,مركزئ,نگين شهر,2344,8138,4173,3965,37.1391667,55.1638889
گلستان,راميان,فندرسك,فندرسك جنوبي,5263,18435,9111,9324,#,#
گلستان,راميان,فندرسك,فندرسك شمالي,2180,7159,3520,3639,#,#
گلستان,راميان,فندرسك,خان ببين,3328,10878,5443,5435,37.0125489,54.985773
گلستان,راميان,مركزئ,دلند,6188,20754,10416,10338,37.0355462,55.0492231
گلستان,راميان,مركزئ,قلعه ميران,1077,3591,1841,1750,36.8968128,55.15645236073996
گلستان,راميان,مركزئ,راميان,3772,12426,6252,6174,37.0150484,55.1424163
گلستان,راميان,مركزئ,دلند,2453,8184,4084,4100,37.0355462,55.0492231
گلستان,راميان,مركزئ,تاتارعليا,1317,4782,2415,2367,#,#
گلستان,مراوه تپه,مركزي,مراوه تپه,3575,13302,6627,6675,37.9042755,55.9549173
گلستان,مراوه تپه,مركزي,پاليزان,2494,9289,4684,4605,35.6859778,51.360365
گلستان,مراوه تپه,مركزي,مراوه,2072,8671,4239,4432,37.9042755,55.9549173
گلستان,مراوه تپه,گلي داغ,گلي داغ,4520,16687,8237,8450,38.3409,47.1687
گلستان,مراوه تپه,گلي داغ,شلمي,3286,12041,6114,5927,37.68170525,55.7120307086313
گلستان,گميشان,مركزي,جعفربائ غربي,3306,11819,5953,5866,37.016789200000005,54.01831291541646
گلستان,گميشان,مركزي,نفتليجه,1013,3741,1922,1819,37.19638345,54.03356544608761
گلستان,گميشان,مركزي,گميش تپه,5129,19191,9692,9499,35.9236324,48.5061586
گلستان,گميشان,گلدشت,جعفربائ شرقي,1695,6605,3298,3307,37.141638,54.3053042190662
گلستان,گميشان,گلدشت,قزل آلان,2837,10211,5132,5079,36.986703250000005,54.29799733284866
گلستان,گميشان,گلدشت,سيمين شهر,4493,17205,8717,8488,37.011276,54.231706
گلستان,گالیکش,مرکزي,ينقاق,5958,20164,10118,10046,37.2968779,55.3688389
گلستان,گالیکش,مرکزي,نيلكوه,1158,3899,1952,1947,#,#
گلستان,گالیکش,مرکزي,گالیکش,6996,23394,11737,11657,37.2719444,55.4325
گلستان,گالیکش,لوه,قراولان,3471,11714,5873,5841,37.3369317,55.609529734668115
گلستان,گالیکش,لوه,گلستان,1138,4002,1984,2018,37.1984436,55.070672
خراسان شمالي,اسفراين,بام وصفي آباد,بام,2524,6902,3278,3624,36.9044444,57.9372222
خراسان شمالي,اسفراين,بام وصفي آباد,صفي آباد,2098,6558,3177,3381,36.6967342,59.143346
خراسان شمالي,اسفراين,بام وصفي آباد,صفي آباد,1020,3427,1685,1742,36.6967342,59.143346
خراسان شمالي,اسفراين,مركزئ,آذرئ,4221,14203,7162,7041,35.6671035,51.3507428
خراسان شمالي,اسفراين,مركزئ,دامن كوه,2159,7252,3701,3551,#,#
خراسان شمالي,اسفراين,مركزئ,زرق آباد,1533,4619,2214,2405,37.055,57.2897222
خراسان شمالي,اسفراين,مركزئ,روئين,4338,14135,7006,7129,37.2041667,57.4866667
خراسان شمالي,اسفراين,مركزئ,ميلانلو,1151,3904,2013,1891,37.1273099,57.7188552148223
خراسان شمالي,اسفراين,مركزئ,اسفراين,17466,59490,30087,29403,37.0750975,57.5096169
خراسان شمالي,بجنورد,مركزئ,آلاداغ,7763,28218,14410,13808,34.0824966,49.184919
خراسان شمالي,بجنورد,مركزئ,باباامان,4381,15609,8021,7588,37.4828897,57.4333408
خراسان شمالي,بجنورد,مركزئ,بدرانلو,6933,23944,12061,11883,37.5334005,57.0936036
خراسان شمالي,بجنورد,مركزئ,بجنورد,67335,228931,114441,114490,37.4759752,57.3319881
خراسان شمالي,بجنورد,مركزئ,بجنورد1,35530,119997,59577,60420,#,#
خراسان شمالي,بجنورد,مركزئ,بجنورد2,31805,108934,54864,54070,#,#
خراسان شمالي,بجنورد,مركزئ,چناران شهر,1015,3380,1703,1677,36.6483961,59.1185005
خراسان شمالي,بجنورد,گرمخان,گرمخان,4107,13844,7014,6830,37.6139317,57.40152107248768
خراسان شمالي,بجنورد,گرمخان,گيفان,2520,8658,4340,4318,37.837358550000005,57.349998119734295
خراسان شمالي,بجنورد,گرمخان,حصارگرمخان,403,1499,788,711,#,#
خراسان شمالي,جاجرم,جلگه سنخواست,چهارده سنخواست,615,1761,866,895,37.0997416,56.8492214
خراسان شمالي,جاجرم,جلگه سنخواست,دربند,898,3043,1564,1479,37.1737873,45.2976987
خراسان شمالي,جاجرم,جلگه سنخواست,سنخواست,688,2077,963,1114,37.0997416,56.8492214
خراسان شمالي,جاجرم,جلگه شوقان,شوقان,779,2497,1251,1246,37.3418549,56.886776
خراسان شمالي,جاجرم,جلگه شوقان,طبر,1398,4175,2080,2095,41.7186891,-8.3082631
خراسان شمالي,جاجرم,جلگه شوقان,شوقان,758,2313,1101,1212,37.3418549,56.886776
خراسان شمالي,جاجرم,مركزئ,ميان دشت,402,1227,626,601,36.913855,56.70831030773671
خراسان شمالي,جاجرم,مركزئ,جاجرم,5616,19580,10012,9568,36.9499996,56.3792939
خراسان شمالي,شيروان,سرحد,تكمران,1398,4882,2505,2377,#,#
خراسان شمالي,شيروان,سرحد,جيرستان,1620,5604,2805,2799,29.8160997,55.7771519
خراسان شمالي,شيروان,سرحد,لوجلي,368,1481,891,590,37.6069313,57.8574221
خراسان شمالي,شيروان,مركزئ,حومه,2216,7070,3534,3536,37.68543455,45.84511230735063
خراسان شمالي,شيروان,مركزئ,زوارم,1954,6484,3210,3274,37.3196918,57.734968
خراسان شمالي,شيروان,مركزئ,زيارت,3335,11316,5672,5644,27.7901309,56.0895963
خراسان شمالي,شيروان,مركزئ,سيوكانلو,2019,6350,3198,3152,#,#
خراسان شمالي,شيروان,مركزئ,گليان,1882,5657,2852,2805,35.0035,46.7176
خراسان شمالي,شيروان,مركزئ,شيروان,24760,82689,41590,41099,39.92770745,48.9301577467449
خراسان شمالي,شيروان,مركزئ,زيارت,1254,4179,2066,2113,27.7901309,56.0895963
خراسان شمالي,شيروان,قوشخانه,قوشخانه بالا,1573,5270,2709,2561,37.74552,57.7216016
خراسان شمالي,شيروان,قوشخانه,قوشخانه پايين,1202,4157,2114,2043,37.7967011,57.62368285637878
خراسان شمالي,شيروان,قوشخانه,قوشخانه,290,996,509,487,36.9969444,58.2183333
خراسان شمالي,فاروج,خبوشان,تيتكانلو,1862,5877,2968,2909,#,#
خراسان شمالي,فاروج,خبوشان,حصار,1623,4957,2527,2430,35.9850545,59.0833717
خراسان شمالي,فاروج,خبوشان,تيتكانلو,1198,3835,1957,1878,#,#
خراسان شمالي,فاروج,مركزئ,سنگر,1906,5641,2780,2861,33.5317205,49.045027
خراسان شمالي,فاروج,مركزئ,شاه جهان,3105,9909,4946,4963,32.6501561,51.6812947
خراسان شمالي,فاروج,مركزئ,فاروج,2226,6963,3452,3511,37.2317346,58.2192859
خراسان شمالي,فاروج,مركزئ,فاروج,3541,12061,6129,5932,37.2317346,58.2192859
خراسان شمالي,مانه و سملقان,سملقان,آلمه,2424,7788,3936,3852,40.153827500000006,-89.38962541548729
خراسان شمالي,مانه و سملقان,سملقان,قاضي,2229,7169,3627,3542,37.847182,57.3160849
خراسان شمالي,مانه و سملقان,سملقان,قاضي,817,2428,1241,1187,37.847182,57.3160849
خراسان شمالي,مانه و سملقان,سملقان,آوا,1268,3993,2027,1966,32.6303135,51.7315822
خراسان شمالي,مانه و سملقان,مانه,اترك,4366,14463,7277,7186,37.8286879,56.3956175
خراسان شمالي,مانه و سملقان,مانه,شيرين سو,2241,9618,4819,4799,35.4926221,48.4515219
خراسان شمالي,مانه و سملقان,مانه,پيش قلعه,611,2001,1024,977,37.6502286,57.0018995
خراسان شمالي,مانه و سملقان,مركزئ,جيرانسو,3579,13281,6741,6540,37.699271949999996,56.381569450219445
خراسان شمالي,مانه و سملقان,مركزئ,حومه,4526,14725,7492,7233,37.68543455,45.84511230735063
خراسان شمالي,مانه و سملقان,مركزئ,آشخانه,7245,25104,12641,12463,37.5603754,56.922995
خراسان شمالي,گرمه,مركزي,گلستان,1111,3510,1784,1726,37.1984436,55.070672
خراسان شمالي,گرمه,مركزي,بالا دشت,606,2112,1070,1042,28.6978857,57.8148495
خراسان شمالي,گرمه,مركزي,ايور,1171,3994,2000,1994,35.4792138,58.5821879
خراسان شمالي,گرمه,مركزي,گرمه,3431,10933,5559,5374,36.9870347,56.2888872
خراسان شمالي,گرمه,مركزي,درق,1429,4926,2469,2457,38.5987805,45.8526116
خراسان شمالي,راز و جرگلان,مرکزي,راز,1553,5621,2752,2869,37.9338042,57.1113879
خراسان شمالي,راز و جرگلان,مرکزي,باغلق,2251,8909,4450,4459,38.0829535,56.9427692
خراسان شمالي,راز و جرگلان,مرکزي,راز,1535,5029,2559,2470,37.9338042,57.1113879
خراسان شمالي,راز و جرگلان,غلامان,غلامان,1566,5203,2582,2621,38.057513,57.1421757
خراسان شمالي,راز و جرگلان,غلامان,راستقان,1852,6481,3242,3239,38.174033,57.1665043
خراسان شمالي,راز و جرگلان,جرگلان,جرگلان,4646,18141,8844,9297,38.175100549999996,56.56662043283961
خراسان شمالي,راز و جرگلان,جرگلان,حصارچه,2500,9826,4909,4917,38.1907317,56.4913563
خراسان جنوبي,بيرجند,مركزئ,القورات,3159,9479,4690,4789,33.08199065,59.316533027697204
خراسان جنوبي,بيرجند,مركزئ,شاخنات,942,2594,1237,1357,33.4213046,59.47301009765991
خراسان جنوبي,بيرجند,مركزئ,فشارود,884,2435,1184,1251,33.6819635,50.2900483
خراسان جنوبي,بيرجند,مركزئ,كاهشنگ,1210,3737,1804,1933,#,#
خراسان جنوبي,بيرجند,مركزئ,شاخن,1675,5372,2627,2745,33.3615688,59.5357549
خراسان جنوبي,بيرجند,مركزئ,باقران,9042,34071,18241,15830,32.8382258,59.2115385
خراسان جنوبي,بيرجند,مركزئ,بيرجند,57745,203636,102399,101237,32.8633961,59.2177294
خراسان جنوبي,بيرجند,مركزئ,بيرجند1,24823,88270,45124,43146,#,#
خراسان جنوبي,بيرجند,مركزئ,بيرجند2,32922,115366,57275,58091,#,#
خراسان جنوبي,درميان,قهستان,فخررود,1489,4889,2384,2505,#,#
خراسان جنوبي,درميان,قهستان,قهستان,2136,7084,3509,3575,33.1495413,59.7165809
خراسان جنوبي,درميان,قهستان,قهستان,701,2322,1155,1167,33.1495413,59.7165809
خراسان جنوبي,درميان,گزيك,طبس مسينا,1147,4778,2542,2236,32.8064566,60.2217692
خراسان جنوبي,درميان,گزيك,گزيك,1039,4201,2141,2060,#,#
خراسان جنوبي,درميان,گزيك,طبس مسينا,1072,4596,2281,2315,32.8064566,60.2217692
خراسان جنوبي,درميان,گزيك,گزيك,679,2294,1135,1159,#,#
خراسان جنوبي,درميان,مركزئ,درميان,2185,8279,4223,4056,32.835952,59.9023989
خراسان جنوبي,درميان,مركزئ,مياندشت,2808,9811,4918,4893,36.6806507,52.6525555
خراسان جنوبي,درميان,مركزئ,اسديه,1383,5460,2764,2696,32.9157088,60.0209676
خراسان جنوبي,سربيشه,مركزئ,مومن آباد,1692,5334,2581,2753,29.9219577,56.4588056
خراسان جنوبي,سربيشه,مركزئ,غيناب,985,3706,1801,1905,32.458216750000005,60.1116467527004
خراسان جنوبي,سربيشه,مركزئ,سربيشه,2362,8715,4446,4269,32.573805,59.795754
خراسان جنوبي,سربيشه,مود,مود,1440,4180,1985,2195,32.7063592,59.5243809
خراسان جنوبي,سربيشه,مود,نهارجان,1444,4380,2158,2222,32.454062449999995,59.45461472144936
خراسان جنوبي,سربيشه,مود,مود,1061,3477,1733,1744,32.7063592,59.5243809
خراسان جنوبي,سربيشه,درح,لانو,1237,4192,2071,2121,32.488392,60.534277
خراسان جنوبي,سربيشه,درح,درح,1790,6975,3619,3356,32.2887905,60.4901391
خراسان جنوبي,قائنات,مركزئ,پيشكوه,1322,3793,1834,1959,#,#
خراسان جنوبي,قائنات,مركزئ,قائن,6163,19758,9877,9881,33.7258398,59.1893483
خراسان جنوبي,قائنات,مركزئ,مهيار,1323,4445,2220,2225,32.2725078,51.8035011
خراسان جنوبي,قائنات,مركزئ,قائن,11920,42323,21715,20608,33.7258398,59.1893483
خراسان جنوبي,قائنات,مركزئ,اسفدن,1070,3598,1791,1807,33.6478435,59.7791575
خراسان جنوبي,قائنات,نيمبلوك,كرغند,1533,4786,2337,2449,#,#
خراسان جنوبي,قائنات,نيمبلوك,نيمبلوك,1553,4563,2277,2286,#,#
خراسان جنوبي,قائنات,نيمبلوك,خضرئ دشت بياض,1669,5680,2812,2868,34.0216542,58.8140837
خراسان جنوبي,قائنات,نيمبلوك,نيمبلوك,1332,4762,2409,2353,#,#
خراسان جنوبي,قائنات,سده,آفريز,2129,7123,3611,3512,33.37324825,59.0023819662826
خراسان جنوبي,قائنات,سده,پسكوه,2470,8441,4181,4260,#,#
خراسان جنوبي,قائنات,سده,سده,1220,3180,1521,1659,30.7101418,52.1742262
خراسان جنوبي,قائنات,سده,آرين شهر,1090,3729,1835,1894,33.3319207,59.2333976
خراسان جنوبي,نهبندان,شوسف,شوسف,1560,5386,2744,2642,31.8035023,60.0099186
خراسان جنوبي,نهبندان,شوسف,عربخانه,1287,3872,1865,2007,29.0975958,58.3347738
خراسان جنوبي,نهبندان,شوسف,شوسف,879,3181,1644,1537,31.8035023,60.0099186
خراسان جنوبي,نهبندان,مركزئ,بندان,1625,6736,3673,3063,31.3910433,60.7281541
خراسان جنوبي,نهبندان,مركزئ,ميغان,1091,3614,1784,1830,31.8166832,59.466548
خراسان جنوبي,نهبندان,مركزئ,نه,2988,10356,5217,5139,43.4849133,-71.6553992
خراسان جنوبي,نهبندان,مركزئ,نهبندان,4755,18304,9351,8953,31.5431543,60.0349456
خراسان جنوبي,سرايان,آيسك,آيسك,1374,4261,2093,2168,-5.124412749999999,144.32291446625854
خراسان جنوبي,سرايان,آيسك,مصعبي,706,1682,834,848,34.017858,58.4837564
خراسان جنوبي,سرايان,آيسك,سرايان,4130,13795,6945,6850,33.8615755,58.5250488
خراسان جنوبي,سرايان,آيسك,آيسك,1639,5143,2580,2563,-5.124412749999999,144.32291446625854
